2026-09-02 18:54:57,S04-本地端,deepseek-chat,B档,s04_ob010_none_strengthen_v10,0,19890,5145,0,success,26.53,0.01103,0.0,stop,s04_ob010_none_strengthen_v10
2026-09-02 19:34:55,S04-本地端,deepseek-chat,B档,s04_ob010_ppar_cross_v11,0,28301,4925,0,success,29.51,0.013059,0.0,stop,s04_ob010_ppar_cross_v11
2026-09-02 19:40:17,S04-本地端,deepseek-chat,B档,s04_ob010_ppar_recombine_v12,0,24228,2090,0,success,14.54,0.008841,0.0,stop,s04_ob010_ppar_recombine_v12
2026-09-02 19:45:11,S04-本地端,deepseek-chat,B档,s04_ob010_via_ren_v13,0,18371,5300,0,success,29.33,0.01079,0.0,stop,s04_ob010_via_ren_v13
2026-09-02 20:31:42,S04-本地端,deepseek-chat,B档,s04_ob010_typar_v14,0,4945,1775,0,success,15.63,0.003288,0.0,stop,s04_ob010_typar_v14
2026-09-03 22:28:38,S04-本地端,deepseek-v4-flash,B,selftest_flash,0,9,1,0,success,0.71,1e-05,0.0,stop,selftest_flash
2026-09-03 22:28:50,S04-本地端,deepseek-v4-pro,A,selftest_pro,0,97,472,0,success,12.08,0.00312,0.0,stop,selftest_pro
2026-09-03 22:29:10,S04-本地端,deepseek-v4-flash,B,selftest_continue,0,29,39,0,success,0.72,0.00011,0.0,stop,selftest_continue
2026-09-03 22:29:39,S04-本地端,deepseek-v4-flash,B,selftest_cont2,0,246,40,2,success,2.66,0.00033,0.0,stop,selftest_cont2
2026-09-03 22:30:43,S04-本地端,deepseek-v4-flash,B,selftest_cont3,128,118,40,2,success,1.75,0.0002,0.5203,stop,selftest_cont3
2026-09-03 22:38:22,S04-本地端,deepseek-v4-pro,A,dryrun_r1,0,239,1758,0,success,29.81,0.01127,0.0,stop,dryrun_r1
2026-09-03 22:40:11,S04-本地端,deepseek-v4-pro,A,dryrun_recover_r2,0,254,2189,0,success,37.71,0.0139,0.0,stop,dryrun_recover_r2
2026-09-03 23:30:06,S04,deepseek-v4-flash,B,selftest_flash,0,9,1,0,success,0.53,1e-05,0.0,stop,selftest_flash
2026-09-03 23:30:14,S04,deepseek-v4-pro,A,selftest_pro,0,97,326,0,success,8.14,0.00225,0.0,stop,selftest_pro
2026-09-03 23:39:44,S04,deepseek-v4-pro,A,proofloop_subst_ren_general_r1,0,65984,31623,0,success,452.59,0.38769,0.0,stop,proofloop_subst_ren_general_r1
2026-09-03 23:55:04,S04,deepseek-v4-pro,A,proofloop_subst_ren_general_r1,131840,166,45243,1,success,604.87,0.27525,0.9987,stop,proofloop_subst_ren_general_r1
2026-09-03 23:58:00,S04,deepseek-v4-pro,A,proofloop_subst_ren_general_r2,23424,45830,12457,0,success,174.44,0.21282,0.3382,stop,proofloop_subst_ren_general_r2
2026-09-03 23:59:02,S04,deepseek-v4-pro,A,proofloop_subst_ren_general_r3,31488,40008,5528,0,success,60.54,0.15398,0.4404,stop,proofloop_subst_ren_general_r3
2026-09-04 00:00:56,S04,deepseek-v4-pro,A,proofloop_subst_ren_general_r4,31488,42301,9546,0,success,111.79,0.18497,0.4267,stop,proofloop_subst_ren_general_r4
2026-09-04 00:03:46,S04,deepseek-v4-pro,A,proofloop_subst_ren_general_r5,31488,44659,12820,0,success,169.03,0.21168,0.4135,stop,proofloop_subst_ren_general_r5
2026-09-04 00:06:09,S04,deepseek-v4-pro,A,proofloop_subst_ren_general_r6,31488,46947,12084,0,success,141.08,0.21413,0.4015,stop,proofloop_subst_ren_general_r6
2026-09-04 00:12:25,S04,deepseek-v4-pro,A,proofloop_subst_ren_general_r1,31616,36719,8552,0,success,100.49,0.16226,0.4627,stop,proofloop_subst_ren_general_r1
2026-09-04 00:15:37,S04,deepseek-v4-pro,A,proofloop_subst_ren_general_r2,31616,39083,16568,0,success,189.51,0.21745,0.4472,stop,proofloop_subst_ren_general_r2
2026-09-04 00:17:34,S04,deepseek-v4-pro,A,proofloop_subst_ren_general_r3,32128,40853,10203,0,success,115.8,0.18458,0.4402,stop,proofloop_subst_ren_general_r3
2026-09-04 00:19:19,S04,deepseek-v4-pro,A,proofloop_subst_ren_general_r4,65536,9721,8493,0,success,102.98,0.08176,0.8708,stop,proofloop_subst_ren_general_r4
2026-09-04 00:23:07,S04,deepseek-v4-pro,A,proofloop_subst_ren_general_r1,65536,2383,5866,0,success,58.49,0.04398,0.9649,stop,proofloop_subst_ren_general_r1
2026-09-04 00:24:58,S04,deepseek-v4-pro,A,proofloop_subst_ren_general_r2,32128,38147,11055,0,success,109.05,0.18157,0.4572,stop,proofloop_subst_ren_general_r2
2026-09-04 00:29:05,S04,deepseek-v4-pro,A,proofloop_subst_ren_general_r3,65536,7041,20257,0,success,245.49,0.1443,0.903,stop,proofloop_subst_ren_general_r3
2026-09-04 00:34:40,S04,deepseek-v4-pro,A,proofloop_substitution_general_r1,32256,35495,7127,0,success,91.2,0.15005,0.4761,stop,proofloop_substitution_general_r1
2026-09-04 00:37:42,S04,deepseek-v4-pro,A,proofloop_substitution_general_r2,35840,28880,13320,0,success,179.73,0.16746,0.5538,stop,proofloop_substitution_general_r2
2026-09-04 00:39:50,S04,deepseek-v4-pro,A,proofloop_substitution_general_r3,43904,21860,9215,0,success,126.06,0.12197,0.6676,stop,proofloop_substitution_general_r3
2026-09-04 00:41:15,S04,deepseek-v4-pro,A,proofloop_substitution_general_r4,44160,22578,5640,0,success,82.87,0.10268,0.6617,stop,proofloop_substitution_general_r4
2026-09-04 00:41:59,S04,deepseek-v4-pro,A,proofloop_substitution_general_r5,44544,23204,2964,0,success,41.67,0.08851,0.6575,stop,proofloop_substitution_general_r5
2026-09-04 00:46:32,S04,deepseek-v4-pro,A,proofloop_insert_pts_subst_r1,43904,8594,2632,0,success,36.5,0.04267,0.8363,stop,proofloop_insert_pts_subst_r1
2026-09-04 01:02:38,S04,deepseek-v4-pro,A,proofloop_congruence_preserves_typing_r1,107776,20160,43676,1,success,768.66,0.32523,0.8424,stop,proofloop_congruence_preserves_typing_r1
2026-09-04 01:06:41,S04,deepseek-v4-pro,A,proofloop_congruence_preserves_typing_r2,43904,25071,14983,0,success,241.36,0.16621,0.6365,stop,proofloop_congruence_preserves_typing_r2
2026-09-04 01:10:19,S04,deepseek-v4-pro,A,proofloop_congruence_preserves_typing_r3,65536,5780,15557,0,success,217.41,0.11232,0.919,stop,proofloop_congruence_preserves_typing_r3
2026-09-04 01:35:41,S04,deepseek-v4-pro,A,proofloop_congruence_preserves_typing_r1,109824,11898,48523,1,success,770.71,0.32958,0.9023,stop,proofloop_congruence_preserves_typing_r1
2026-09-04 01:38:44,S04,deepseek-v4-pro,A,proofloop_congruence_preserves_typing_r2,57088,4816,11413,0,success,182.77,0.08435,0.9222,stop,proofloop_congruence_preserves_typing_r2
2026-09-04 01:58:07,S04,deepseek-v4-pro,A,proofloop_congruence_preserves_typing_r1,104064,11954,44865,1,success,740.87,0.30765,0.897,stop,proofloop_congruence_preserves_typing_r1
2026-09-04 02:45:48,S04,deepseek-v4-pro,A,proofloop_congruence_preserves_typing_r1,289920,410,157178,4,success,2611.36,0.95155,0.9986,stop,proofloop_congruence_preserves_typing_r1
2026-09-04 02:57:57,S04,deepseek-v4-pro,A,proofloop_split_assoc_r1,44288,11086,26191,0,success,409.88,0.19151,0.7998,stop,proofloop_split_assoc_r1
2026-09-04 03:21:40,S04,deepseek-v4-pro,A,proofloop_split_assoc_r1,55936,56136,54405,1,success,834.4,0.49624,0.4991,stop,proofloop_split_assoc_r1
2026-09-04 03:33:08,S04,deepseek-v4-pro,A,proofloop_split_assoc_r2,95872,22710,48046,1,success,686.93,0.3588,0.8085,stop,proofloop_split_assoc_r2
2026-09-04 03:38:42,S04,deepseek-v4-pro,A,proofloop_split_assoc_r3,49792,11381,24181,0,success,333.86,0.18047,0.814,stop,proofloop_split_assoc_r3
2026-09-04 03:53:59,S04,deepseek-v4-pro,A,proofloop_split_assoc_r1,60288,52622,56856,1,success,855.56,0.50051,0.5339,stop,proofloop_split_assoc_r1
2026-09-04 03:56:14,S04,deepseek-v4-pro,A,proofloop_split_assoc_r2,46592,10008,9386,0,success,134.45,0.0875,0.8232,stop,proofloop_split_assoc_r2
2026-09-04 03:59:18,S04,deepseek-v4-pro,A,proofloop_split_assoc_r3,54656,2113,11914,0,success,184.36,0.07919,0.9628,stop,proofloop_split_assoc_r3
2026-09-04 04:23:44,S04,deepseek-v4-pro,A,proofloop_split_assoc_r1,169216,1754,83550,2,success,1301.6,0.51079,0.9897,stop,proofloop_split_assoc_r1
2026-09-04 04:37:13,S04,deepseek-v4-pro,A,proofloop_split_assoc_r1,36608,21281,24589,0,success,350.04,0.21229,0.6324,stop,proofloop_split_assoc_r1
2026-09-04 04:41:29,S04,deepseek-v4-pro,A,proofloop_split_assoc_r2,47872,10194,16533,0,success,255.91,0.13098,0.8244,stop,proofloop_split_assoc_r2
2026-09-04 04:44:51,S04,deepseek-v4-pro,A,proofloop_split_assoc_r3,44672,13728,13883,0,success,199.74,0.1256,0.7649,stop,proofloop_split_assoc_r3
2026-09-04 04:46:33,S04,deepseek-v4-pro,A,proofloop_split_assoc_r4,44928,16017,7345,0,success,100.69,0.09324,0.7372,stop,proofloop_split_assoc_r4
2026-09-04 04:53:32,S04,deepseek-v4-pro,A,proofloop_split_assoc_r1,44672,14215,15753,0,success,230.98,0.13828,0.7586,stop,proofloop_split_assoc_r1
2026-09-04 04:55:20,S04,deepseek-v4-pro,A,proofloop_split_assoc_r2,44800,16275,7892,0,success,105.3,0.0973,0.7335,stop,proofloop_split_assoc_r2
2026-09-04 04:58:48,S04,deepseek-v4-pro,A,proofloop_split_assoc_r3,45056,17937,15188,0,success,205.96,0.14607,0.7153,stop,proofloop_split_assoc_r3
2026-09-04 05:00:57,S04,deepseek-v4-pro,A,proofloop_split_assoc_r4,45056,20230,9979,0,success,127.46,0.12169,0.6901,stop,proofloop_split_assoc_r4
2026-09-04 05:18:09,S04,deepseek-v4-pro,A,proofloop_split_assoc_r1,59776,58914,36925,1,success,616.44,0.39979,0.5036,stop,proofloop_split_assoc_r1
2026-09-04 05:22:40,S04,deepseek-v4-pro,A,proofloop_split_assoc_r2,37376,23663,17425,0,success,268.25,0.17647,0.6123,stop,proofloop_split_assoc_r2
2026-09-04 05:25:20,S04,deepseek-v4-pro,A,proofloop_split_assoc_r3,50432,12699,11995,0,success,160.63,0.11133,0.7988,stop,proofloop_split_assoc_r3
2026-09-04 05:40:31,S04,deepseek-v4-pro,A,proofloop_split_assoc_r1,108288,10824,42125,1,success,658.08,0.28793,0.9091,stop,proofloop_split_assoc_r1
2026-09-04 05:41:28,S04,deepseek-v4-pro,A,proofloop_split_assoc_r2,45440,16299,4082,0,success,54.87,0.07453,0.736,stop,proofloop_split_assoc_r2
2026-09-04 05:43:11,S04,deepseek-v4-pro,A,proofloop_split_assoc_r3,45440,18203,7788,0,success,100.32,0.10247,0.714,stop,proofloop_split_assoc_r3
2026-09-04 05:48:41,S04,deepseek-v4-pro,A,proofloop_split_assoc_r4,45440,20283,21895,0,success,328.27,0.19335,0.6914,stop,proofloop_split_assoc_r4
2026-09-04 06:04:01,S04,deepseek-v4-pro,A,proofloop_split_assoc_r1,95104,20728,45075,1,success,689.78,0.33501,0.8211,stop,proofloop_split_assoc_r1
2026-09-04 06:25:56,S04,deepseek-v4-pro,A,proofloop_split_assoc_r1,107008,16678,45012,1,success,687.9,0.32278,0.8652,stop,proofloop_split_assoc_r1
2026-09-04 06:29:28,S04,deepseek-v4-pro,A,proofloop_split_assoc_r2,45440,16969,14587,0,success,209.55,0.13956,0.7281,stop,proofloop_split_assoc_r2
2026-09-04 06:32:35,S04,deepseek-v4-pro,A,proofloop_split_assoc_r3,45440,20042,13329,0,success,185.41,0.14124,0.6939,stop,proofloop_split_assoc_r3
2026-09-04 06:43:21,S04,deepseek-v4-pro,A,proofloop_split_assoc_r4,112128,21334,41539,1,success,644.32,0.31604,0.8401,stop,proofloop_split_assoc_r4
2026-09-04 06:49:28,S04,deepseek-v4-pro,A,proofloop_split_assoc_r1,45440,15383,17709,0,success,217.31,0.15354,0.7471,stop,proofloop_split_assoc_r1
2026-09-04 06:54:31,S04,deepseek-v4-pro,A,proofloop_split_assoc_r2,45440,17473,23936,0,success,300.83,0.19717,0.7223,stop,proofloop_split_assoc_r2
2026-09-04 06:58:41,S04,deepseek-v4-pro,A,proofloop_split_assoc_r3,45440,19697,17702,0,success,247.81,0.16644,0.6976,stop,proofloop_split_assoc_r3
2026-09-04 07:06:34,S04,deepseek-v4-pro,A,proofloop_split_assoc_r4,45568,21406,29909,0,success,471.77,0.24481,0.6804,stop,proofloop_split_assoc_r4
2026-09-04 07:07:50,S04,deepseek-v4-pro,A,proofloop_split_assoc_r5,45568,24171,6139,0,success,73.92,0.11049,0.6534,stop,proofloop_split_assoc_r5
2026-09-04 07:22:07,S04,deepseek-v4-pro,A,proofloop_split_assoc_r1,106880,15938,39636,1,success,572.54,0.2883,0.8702,stop,proofloop_split_assoc_r1
2026-09-04 07:23:39,S04,deepseek-v4-pro,A,proofloop_split_assoc_r2,45440,17965,8229,0,success,90.49,0.1044,0.7167,stop,proofloop_split_assoc_r2
2026-09-04 07:27:05,S04,deepseek-v4-pro,A,proofloop_split_assoc_r3,45440,20010,16191,0,success,204.13,0.15831,0.6943,stop,proofloop_split_assoc_r3
2026-09-04 07:42:57,S04,deepseek-v4-pro,A,proofloop_split_assoc_r1,45440,15845,27221,0,success,442.75,0.212,0.7415,stop,proofloop_split_assoc_r1
2026-09-04 07:46:09,S04,deepseek-v4-pro,A,proofloop_split_assoc_r2,45312,16595,12904,0,success,186.99,0.12834,0.7319,stop,proofloop_split_assoc_r2
